id_hotel2,nombre_hotel,estrellas,precio_noche
hotel_11,Hotel Torre Dorada,1.0,302.06
hotel_18,Hotel Vista Alegre,4.0,169.16
hotel_19,Hotel Costa Azul,1.0,
hotel_07,Palacio del Sol,2.0,201.92
hotel_13,Hotel Luz de Madrid,2.0,227.0
hotel_12,Hotel Palacio Imperial,3.0,408.85
hotel_09,Hotel Las Estrellas,2.0,241.39
hotel_07,Palacio del Sol,4.0,409.21
hotel_06,Hotel Encanto Real,4.0,264.49
hotel_18,Hotel Vista Alegre,5.0,359.44
hotel_15,Hotel Sol y Luna,3.0,339.07
hotel_12,Hotel Palacio Imperial,3.0,412.5
hotel_14,Hotel Los Almendros,3.0,268.1
hotel_19,Hotel Costa Azul,5.0,184.14
hotel_14,Hotel Los Almendros,1.0,130.45
hotel_04,Hotel Camino del Sol,2.0,322.98
hotel_05,Hotel Puerta del Cielo,5.0,213.03
hotel_08,Hotel Jardines del Rey,3.0,442.68
hotel_14,Hotel Los Almendros,3.0,98.54
hotel_07,Palacio del Sol,1.0,413.33
hotel_10,Gran Hotel Madrid,1.0,345.09
hotel_06,Hotel Encanto Real,2.0,305.67
hotel_19,Hotel Costa Azul,3.0,418.7
hotel_15,Hotel Sol y Luna,1.0,302.01
hotel_12,Hotel Palacio Imperial,4.0,83.06
hotel_20,Hotel Maravilla Real,3.0,223.32
hotel_16,Hotel Mirador Real,1.0,269.34
hotel_15,Hotel Sol y Luna,5.0,345.65
hotel_10,Gran Hotel Madrid,4.0,124.95
hotel_13,Hotel Luz de Madrid,3.0,322.25
hotel_11,Hotel Torre Dorada,2.0,64.81
hotel_14,Hotel Los Almendros,3.0,194.87
hotel_09,Hotel Las Estrellas,2.0,286.1
hotel_09,Hotel Las Estrellas,4.0,194.1
hotel_03,Hotel Brisas del Mar,5.0,299.48
hotel_15,Hotel Sol y Luna,2.0,280.15
hotel_18,Hotel Vista Alegre,5.0,255.22
hotel_18,Hotel Vista Alegre,1.0,333.32
hotel_06,Hotel Encanto Real,1.0,54.53
hotel_14,Hotel Los Almendros,5.0,78.12
hotel_11,Hotel Torre Dorada,4.0,142.27
hotel_06,Hotel Encanto Real,3.0,214.82
hotel_10,Gran Hotel Madrid,4.0,496.45
hotel_09,Hotel Las Estrellas,5.0,380.22
hotel_19,Hotel Costa Azul,3.0,199.45
hotel_04,Hotel Camino del Sol,4.0,301.74
hotel_03,Hotel Brisas del Mar,5.0,327.08
hotel_20,Hotel Maravilla Real,5.0,211.75
hotel_08,Hotel Jardines del Rey,5.0,168.14
hotel_06,Hotel Encanto Real,5.0,449.36
hotel_04,Hotel Camino del Sol,4.0,482.0
hotel_18,Hotel Vista Alegre,5.0,364.18
hotel_10,Gran Hotel Madrid,5.0,373.8
hotel_02,Hotel Monte Verde,2.0,260.6
hotel_20,Hotel Maravilla Real,5.0,258.88
hotel_04,Hotel Camino del Sol,1.0,432.85
hotel_07,Palacio del Sol,4.0,478.56
hotel_20,Hotel Maravilla Real,3.0,175.79
hotel_16,Hotel Mirador Real,1.0,171.69
hotel_14,Hotel Los Almendros,2.0,440.93
hotel_04,Hotel Camino del Sol,1.0,205.96
hotel_15,Hotel Sol y Luna,1.0,345.54
hotel_06,Hotel Encanto Real,5.0,410.96
hotel_02,Hotel Monte Verde,4.0,438.82
hotel_18,Hotel Vista Alegre,3.0,345.91
hotel_04,Hotel Camino del Sol,3.0,365.98
hotel_04,Hotel Camino del Sol,1.0,96.76
hotel_18,Hotel Vista Alegre,3.0,221.07
hotel_05,Hotel Puerta del Cielo,4.0,329.3
hotel_03,Hotel Brisas del Mar,1.0,110.93
hotel_12,Hotel Palacio Imperial,2.0,226.91
hotel_10,Gran Hotel Madrid,5.0,401.49
hotel_04,Hotel Camino del Sol,4.0,426.93
hotel_10,Gran Hotel Madrid,5.0,223.84
hotel_04,Hotel Camino del Sol,5.0,109.4
hotel_14,Hotel Los Almendros,2.0,372.24
hotel_06,Hotel Encanto Real,5.0,188.32
hotel_18,Hotel Vista Alegre,1.0,450.21
hotel_02,Hotel Monte Verde,5.0,137.63
hotel_08,Hotel Jardines del Rey,4.0,255.5
hotel_17,Hotel Rincón Sereno,4.0,468.83
hotel_03,Hotel Brisas del Mar,3.0,211.95
hotel_02,Hotel Monte Verde,4.0,236.12
hotel_14,Hotel Los Almendros,4.0,61.0
hotel_09,Hotel Las Estrellas,4.0,264.62
hotel_19,Hotel Costa Azul,1.0,262.83
hotel_16,Hotel Mirador Real,4.0,204.52
hotel_19,Hotel Costa Azul,3.0,431.82
hotel_11,Hotel Torre Dorada,3.0,207.09
hotel_12,Hotel Palacio Imperial,1.0,178.76
hotel_05,Hotel Puerta del Cielo,3.0,360.24
hotel_17,Hotel Rincón Sereno,1.0,394.31
hotel_06,Hotel Encanto Real,5.0,341.93
hotel_08,Hotel Jardines del Rey,5.0,341.74
hotel_09,Hotel Las Estrellas,2.0,303.72
hotel_19,Hotel Costa Azul,2.0,349.32
hotel_12,Hotel Palacio Imperial,1.0,431.21
hotel_13,Hotel Luz de Madrid,4.0,437.33
hotel_08,Hotel Jardines del Rey,4.0,182.52
hotel_15,Hotel Sol y Luna,5.0,295.47
hotel_19,Hotel Costa Azul,4.0,497.64
hotel_08,Hotel Jardines del Rey,3.0,261.64
hotel_20,Hotel Maravilla Real,5.0,363.75
hotel_06,Hotel Encanto Real,5.0,225.92
hotel_02,Hotel Monte Verde,5.0,485.4
hotel_06,Hotel Encanto Real,5.0,181.8
hotel_06,Hotel Encanto Real,4.0,123.14
hotel_06,Hotel Encanto Real,2.0,137.16
hotel_17,Hotel Rincón Sereno,3.0,216.72
hotel_05,Hotel Puerta del Cielo,3.0,388.61
hotel_12,Hotel Palacio Imperial,4.0,393.12
hotel_07,Palacio del Sol,2.0,304.37
hotel_17,Hotel Rincón Sereno,5.0,152.21
hotel_07,Palacio del Sol,2.0,463.43
hotel_09,Hotel Las Estrellas,2.0,197.49
hotel_10,Gran Hotel Madrid,2.0,361.86
hotel_06,Hotel Encanto Real,1.0,426.5
hotel_12,Hotel Palacio Imperial,3.0,414.92
hotel_05,Hotel Puerta del Cielo,5.0,96.2
hotel_10,Gran Hotel Madrid,2.0,273.11
hotel_10,Gran Hotel Madrid,2.0,165.39
hotel_13,Hotel Luz de Madrid,1.0,70.0
hotel_16,Hotel Mirador Real,2.0,423.68
hotel_13,Hotel Luz de Madrid,2.0,342.29
hotel_06,Hotel Encanto Real,4.0,229.13
hotel_17,Hotel Rincón Sereno,1.0,412.1
hotel_03,Hotel Brisas del Mar,1.0,117.83
hotel_07,Palacio del Sol,4.0,476.19
hotel_20,Hotel Maravilla Real,3.0,350.84
hotel_10,Gran Hotel Madrid,2.0,126.25
hotel_17,Hotel Rincón Sereno,2.0,200.2
hotel_02,Hotel Monte Verde,3.0,65.98
hotel_19,Hotel Costa Azul,5.0,482.53
hotel_20,Hotel Maravilla Real,5.0,214.5
hotel_09,Hotel Las Estrellas,2.0,430.53
hotel_03,Hotel Brisas del Mar,4.0,271.31
hotel_03,Hotel Brisas del Mar,4.0,214.68
hotel_06,Hotel Encanto Real,5.0,315.52
hotel_08,Hotel Jardines del Rey,5.0,167.28
hotel_13,Hotel Luz de Madrid,5.0,183.68
hotel_03,Hotel Brisas del Mar,4.0,443.39
hotel_08,Hotel Jardines del Rey,5.0,421.52
hotel_15,Hotel Sol y Luna,5.0,333.34
hotel_12,Hotel Palacio Imperial,3.0,186.78
hotel_15,Hotel Sol y Luna,3.0,413.28
hotel_02,Hotel Monte Verde,5.0,340.48
hotel_05,Hotel Puerta del Cielo,2.0,140.87
hotel_13,Hotel Luz de Madrid,2.0,58.15
hotel_10,Gran Hotel Madrid,4.0,97.26
hotel_07,Palacio del Sol,2.0,427.15
hotel_06,Hotel Encanto Real,1.0,202.94
hotel_18,Hotel Vista Alegre,5.0,489.15
hotel_08,Hotel Jardines del Rey,2.0,417.07
hotel_18,Hotel Vista Alegre,3.0,372.09
hotel_16,Hotel Mirador Real,5.0,111.35
hotel_18,Hotel Vista Alegre,2.0,157.93
hotel_08,Hotel Jardines del Rey,2.0,62.24
hotel_02,Hotel Monte Verde,1.0,348.02
hotel_19,Hotel Costa Azul,3.0,371.36
hotel_13,Hotel Luz de Madrid,1.0,321.86
hotel_09,Hotel Las Estrellas,5.0,498.83
hotel_17,Hotel Rincón Sereno,4.0,233.54
hotel_03,Hotel Brisas del Mar,2.0,256.26
hotel_12,Hotel Palacio Imperial,1.0,135.14
hotel_19,Hotel Costa Azul,4.0,160.68
hotel_07,Palacio del Sol,3.0,476.78
hotel_08,Hotel Jardines del Rey,4.0,80.98
hotel_04,Hotel Camino del Sol,5.0,181.16
hotel_08,Hotel Jardines del Rey,5.0,439.22
hotel_08,Hotel Jardines del Rey,5.0,361.03
hotel_09,Hotel Las Estrellas,2.0,244.47
hotel_19,Hotel Costa Azul,2.0,475.75
hotel_02,Hotel Monte Verde,2.0,472.45
hotel_15,Hotel Sol y Luna,4.0,202.02
hotel_05,Hotel Puerta del Cielo,1.0,437.8
hotel_09,Hotel Las Estrellas,3.0,184.67
hotel_18,Hotel Vista Alegre,3.0,133.48
hotel_15,Hotel Sol y Luna,5.0,249.24
hotel_08,Hotel Jardines del Rey,2.0,362.35
hotel_03,Hotel Brisas del Mar,2.0,175.24
hotel_19,Hotel Costa Azul,2.0,418.54
hotel_11,Hotel Torre Dorada,3.0,278.8
hotel_15,Hotel Sol y Luna,3.0,379.1
hotel_16,Hotel Mirador Real,3.0,310.68
hotel_10,Gran Hotel Madrid,5.0,306.66
hotel_17,Hotel Rincón Sereno,2.0,205.4
hotel_17,Hotel Rincón Sereno,1.0,56.29
hotel_05,Hotel Puerta del Cielo,5.0,246.07
hotel_05,Hotel Puerta del Cielo,4.0,356.56
hotel_03,Hotel Brisas del Mar,4.0,296.46
hotel_13,Hotel Luz de Madrid,5.0,300.19
hotel_03,Hotel Brisas del Mar,3.0,418.43
hotel_10,Gran Hotel Madrid,3.0,408.18
hotel_05,Hotel Puerta del Cielo,1.0,130.06
hotel_20,Hotel Maravilla Real,1.0,453.35
hotel_10,Gran Hotel Madrid,3.0,422.32
hotel_19,Hotel Costa Azul,2.0,267.73
hotel_05,Hotel Puerta del Cielo,3.0,126.73
hotel_19,Hotel Costa Azul,2.0,194.07
hotel_10,Gran Hotel Madrid,2.0,184.26
hotel_16,Hotel Mirador Real,2.0,117.2
hotel_02,Hotel Monte Verde,4.0,323.9
hotel_09,Hotel Las Estrellas,2.0,386.34
hotel_13,Hotel Luz de Madrid,3.0,381.92
hotel_12,Hotel Palacio Imperial,1.0,247.1
hotel_09,Hotel Las Estrellas,5.0,180.7
hotel_15,Hotel Sol y Luna,4.0,492.19
hotel_07,Palacio del Sol,2.0,379.91
hotel_03,Hotel Brisas del Mar,4.0,397.11
hotel_07,Palacio del Sol,1.0,474.09
hotel_11,Hotel Torre Dorada,1.0,188.32
hotel_10,Gran Hotel Madrid,1.0,312.87
hotel_05,Hotel Puerta del Cielo,5.0,379.37
hotel_08,Hotel Jardines del Rey,1.0,177.44
hotel_16,Hotel Mirador Real,1.0,180.11
hotel_16,Hotel Mirador Real,2.0,256.28
hotel_20,Hotel Maravilla Real,4.0,377.56
hotel_15,Hotel Sol y Luna,4.0,224.16
hotel_16,Hotel Mirador Real,5.0,170.26
hotel_15,Hotel Sol y Luna,5.0,199.45
hotel_12,Hotel Palacio Imperial,4.0,373.71
hotel_19,Hotel Costa Azul,5.0,79.26
hotel_07,Palacio del Sol,1.0,484.07
hotel_08,Hotel Jardines del Rey,3.0,388.12
hotel_14,Hotel Los Almendros,3.0,97.26
hotel_17,Hotel Rincón Sereno,2.0,479.19
hotel_10,Gran Hotel Madrid,4.0,146.94
hotel_18,Hotel Vista Alegre,3.0,53.09
hotel_05,Hotel Puerta del Cielo,3.0,341.57
hotel_14,Hotel Los Almendros,1.0,296.95
hotel_18,Hotel Vista Alegre,3.0,353.4
hotel_14,Hotel Los Almendros,1.0,415.64
hotel_11,Hotel Torre Dorada,5.0,465.23
hotel_16,Hotel Mirador Real,1.0,474.75
hotel_12,Hotel Palacio Imperial,1.0,101.41
hotel_09,Hotel Las Estrellas,5.0,111.06
hotel_16,Hotel Mirador Real,2.0,410.22
hotel_18,Hotel Vista Alegre,4.0,419.36
hotel_14,Hotel Los Almendros,5.0,289.64
hotel_06,Hotel Encanto Real,1.0,296.91
hotel_08,Hotel Jardines del Rey,1.0,418.63
hotel_20,Hotel Maravilla Real,2.0,261.83
hotel_06,Hotel Encanto Real,1.0,256.44
hotel_18,Hotel Vista Alegre,3.0,361.01
hotel_19,Hotel Costa Azul,3.0,324.35
hotel_07,Palacio del Sol,3.0,135.94
hotel_09,Hotel Las Estrellas,2.0,74.63
hotel_13,Hotel Luz de Madrid,2.0,87.74
hotel_18,Hotel Vista Alegre,5.0,421.81
hotel_18,Hotel Vista Alegre,4.0,380.06
hotel_07,Palacio del Sol,1.0,240.46
hotel_15,Hotel Sol y Luna,2.0,299.59
hotel_17,Hotel Rincón Sereno,2.0,225.98
hotel_14,Hotel Los Almendros,2.0,398.53
hotel_11,Hotel Torre Dorada,5.0,148.33
hotel_13,Hotel Luz de Madrid,4.0,69.81
hotel_02,Hotel Monte Verde,3.0,242.68
hotel_10,Gran Hotel Madrid,5.0,202.88
hotel_09,Hotel Las Estrellas,3.0,69.36
hotel_03,Hotel Brisas del Mar,3.0,423.24
hotel_06,Hotel Encanto Real,5.0,190.22
hotel_18,Hotel Vista Alegre,3.0,398.67
hotel_03,Hotel Brisas del Mar,1.0,226.59
hotel_10,Gran Hotel Madrid,4.0,324.5
hotel_20,Hotel Maravilla Real,1.0,102.93
hotel_16,Hotel Mirador Real,5.0,271.98
hotel_06,Hotel Encanto Real,4.0,426.9
hotel_06,Hotel Encanto Real,1.0,425.08
hotel_03,Hotel Brisas del Mar,1.0,247.49
hotel_17,Hotel Rincón Sereno,3.0,134.71
hotel_07,Palacio del Sol,3.0,382.0
hotel_18,Hotel Vista Alegre,2.0,340.07
hotel_19,Hotel Costa Azul,5.0,372.27
hotel_10,Gran Hotel Madrid,2.0,476.06
hotel_12,Hotel Palacio Imperial,3.0,299.84
hotel_08,Hotel Jardines del Rey,3.0,478.17
hotel_17,Hotel Rincón Sereno,3.0,347.62
hotel_20,Hotel Maravilla Real,1.0,273.4
hotel_15,Hotel Sol y Luna,2.0,295.55
hotel_07,Palacio del Sol,1.0,435.3
hotel_15,Hotel Sol y Luna,5.0,410.98
hotel_07,Palacio del Sol,4.0,165.68
hotel_20,Hotel Maravilla Real,5.0,206.36
hotel_13,Hotel Luz de Madrid,4.0,101.19
hotel_13,Hotel Luz de Madrid,3.0,274.4
hotel_11,Hotel Torre Dorada,3.0,150.51
hotel_14,Hotel Los Almendros,2.0,372.87
hotel_12,Hotel Palacio Imperial,2.0,493.33
hotel_10,Gran Hotel Madrid,2.0,203.2
hotel_09,Hotel Las Estrellas,5.0,385.54
hotel_11,Hotel Torre Dorada,2.0,374.45
hotel_20,Hotel Maravilla Real,4.0,222.37
hotel_08,Hotel Jardines del Rey,5.0,453.94
hotel_06,Hotel Encanto Real,5.0,208.51
hotel_04,Hotel Camino del Sol,4.0,293.48
hotel_19,Hotel Costa Azul,4.0,164.75
hotel_10,Gran Hotel Madrid,5.0,397.0
hotel_12,Hotel Palacio Imperial,3.0,280.43
hotel_08,Hotel Jardines del Rey,1.0,249.24
hotel_09,Hotel Las Estrellas,5.0,344.26
hotel_11,Hotel Torre Dorada,2.0,178.47
hotel_02,Hotel Monte Verde,2.0,471.57
hotel_06,Hotel Encanto Real,3.0,229.76
hotel_14,Hotel Los Almendros,4.0,389.96
hotel_14,Hotel Los Almendros,1.0,419.26
hotel_14,Hotel Los Almendros,3.0,475.43
hotel_03,Hotel Brisas del Mar,4.0,108.24
hotel_08,Hotel Jardines del Rey,5.0,389.95
hotel_10,Gran Hotel Madrid,3.0,366.09
hotel_08,Hotel Jardines del Rey,5.0,297.73
hotel_13,Hotel Luz de Madrid,4.0,385.92
hotel_16,Hotel Mirador Real,3.0,285.42
hotel_18,Hotel Vista Alegre,5.0,498.38
hotel_04,Hotel Camino del Sol,2.0,132.48
hotel_08,Hotel Jardines del Rey,1.0,348.25
hotel_07,Palacio del Sol,5.0,451.4
hotel_17,Hotel Rincón Sereno,5.0,367.45
hotel_10,Gran Hotel Madrid,5.0,84.06
hotel_16,Hotel Mirador Real,3.0,468.45
hotel_20,Hotel Maravilla Real,2.0,389.1
hotel_07,Palacio del Sol,3.0,302.02
hotel_03,Hotel Brisas del Mar,1.0,115.11
hotel_18,Hotel Vista Alegre,1.0,150.06
hotel_12,Hotel Palacio Imperial,4.0,278.75
hotel_02,Hotel Monte Verde,2.0,50.25
hotel_13,Hotel Luz de Madrid,1.0,267.86
hotel_08,Hotel Jardines del Rey,2.0,436.37
hotel_16,Hotel Mirador Real,4.0,171.1
hotel_06,Hotel Encanto Real,4.0,394.01
hotel_14,Hotel Los Almendros,4.0,327.11
hotel_04,Hotel Camino del Sol,3.0,237.45
hotel_12,Hotel Palacio Imperial,3.0,122.87
hotel_13,Hotel Luz de Madrid,1.0,141.32
hotel_17,Hotel Rincón Sereno,3.0,63.26
hotel_10,Gran Hotel Madrid,1.0,454.16
hotel_14,Hotel Los Almendros,5.0,119.78
hotel_14,Hotel Los Almendros,2.0,467.24
hotel_04,Hotel Camino del Sol,4.0,331.63
hotel_15,Hotel Sol y Luna,2.0,197.81
hotel_05,Hotel Puerta del Cielo,3.0,392.85
hotel_15,Hotel Sol y Luna,2.0,253.26
hotel_09,Hotel Las Estrellas,5.0,483.84
hotel_12,Hotel Palacio Imperial,3.0,224.81
hotel_16,Hotel Mirador Real,1.0,353.38
hotel_20,Hotel Maravilla Real,5.0,312.86
hotel_03,Hotel Brisas del Mar,3.0,212.55
hotel_10,Gran Hotel Madrid,5.0,131.53
hotel_16,Hotel Mirador Real,4.0,199.25
hotel_08,Hotel Jardines del Rey,5.0,276.94
hotel_04,Hotel Camino del Sol,4.0,80.62
hotel_10,Gran Hotel Madrid,3.0,425.66
hotel_18,Hotel Vista Alegre,5.0,293.07
hotel_16,Hotel Mirador Real,2.0,172.13
hotel_16,Hotel Mirador Real,2.0,193.05
hotel_16,Hotel Mirador Real,5.0,120.12
hotel_20,Hotel Maravilla Real,5.0,364.49
hotel_10,Gran Hotel Madrid,5.0,336.31
hotel_16,Hotel Mirador Real,2.0,139.7
hotel_12,Hotel Palacio Imperial,1.0,247.63
hotel_08,Hotel Jardines del Rey,4.0,297.43
hotel_14,Hotel Los Almendros,1.0,88.27
hotel_17,Hotel Rincón Sereno,2.0,120.58
hotel_19,Hotel Costa Azul,5.0,430.12
hotel_15,Hotel Sol y Luna,2.0,78.37
hotel_07,Palacio del Sol,4.0,360.87
hotel_05,Hotel Puerta del Cielo,4.0,240.88
hotel_11,Hotel Torre Dorada,4.0,285.21
hotel_06,Hotel Encanto Real,5.0,127.52
hotel_09,Hotel Las Estrellas,2.0,258.99
hotel_04,Hotel Camino del Sol,4.0,343.5
hotel_06,Hotel Encanto Real,3.0,428.94
hotel_18,Hotel Vista Alegre,3.0,211.68
hotel_08,Hotel Jardines del Rey,3.0,361.33
hotel_08,Hotel Jardines del Rey,3.0,403.31
hotel_19,Hotel Costa Azul,3.0,399.78
hotel_17,Hotel Rincón Sereno,1.0,498.02
hotel_20,Hotel Maravilla Real,2.0,444.1
hotel_11,Hotel Torre Dorada,3.0,300.81
hotel_15,Hotel Sol y Luna,4.0,401.97
hotel_14,Hotel Los Almendros,5.0,255.28
hotel_13,Hotel Luz de Madrid,3.0,407.0
hotel_13,Hotel Luz de Madrid,3.0,138.39
hotel_19,Hotel Costa Azul,3.0,494.46
hotel_06,Hotel Encanto Real,1.0,416.9
hotel_13,Hotel Luz de Madrid,4.0,476.56
hotel_03,Hotel Brisas del Mar,5.0,310.69
hotel_17,Hotel Rincón Sereno,1.0,154.6
hotel_18,Hotel Vista Alegre,3.0,346.07
hotel_16,Hotel Mirador Real,2.0,68.49
hotel_08,Hotel Jardines del Rey,4.0,224.75
hotel_14,Hotel Los Almendros,2.0,246.62
hotel_20,Hotel Maravilla Real,1.0,453.98
hotel_08,Hotel Jardines del Rey,2.0,468.88
hotel_15,Hotel Sol y Luna,4.0,304.03
hotel_11,Hotel Torre Dorada,3.0,440.39
hotel_08,Hotel Jardines del Rey,3.0,251.09
hotel_10,Gran Hotel Madrid,5.0,454.84
hotel_18,Hotel Vista Alegre,1.0,276.18
hotel_18,Hotel Vista Alegre,5.0,146.98
hotel_10,Gran Hotel Madrid,1.0,314.38
hotel_03,Hotel Brisas del Mar,5.0,401.44
hotel_14,Hotel Los Almendros,1.0,270.52
hotel_19,Hotel Costa Azul,1.0,65.49
hotel_20,Hotel Maravilla Real,1.0,441.57
hotel_16,Hotel Mirador Real,2.0,419.04
hotel_03,Hotel Brisas del Mar,4.0,50.43
hotel_07,Palacio del Sol,1.0,96.05
hotel_02,Hotel Monte Verde,5.0,169.72
hotel_17,Hotel Rincón Sereno,5.0,310.06
hotel_10,Gran Hotel Madrid,5.0,318.33
hotel_06,Hotel Encanto Real,4.0,220.66
hotel_11,Hotel Torre Dorada,2.0,479.41
hotel_08,Hotel Jardines del Rey,4.0,186.17
hotel_06,Hotel Encanto Real,4.0,495.52
hotel_06,Hotel Encanto Real,3.0,98.33
hotel_03,Hotel Brisas del Mar,2.0,323.8
hotel_15,Hotel Sol y Luna,5.0,106.73
hotel_02,Hotel Monte Verde,2.0,217.22
hotel_03,Hotel Brisas del Mar,4.0,130.57
hotel_04,Hotel Camino del Sol,5.0,354.71
hotel_04,Hotel Camino del Sol,1.0,341.08
hotel_17,Hotel Rincón Sereno,1.0,497.44
hotel_02,Hotel Monte Verde,3.0,298.11
hotel_11,Hotel Torre Dorada,2.0,357.41
hotel_02,Hotel Monte Verde,4.0,64.21
hotel_11,Hotel Torre Dorada,2.0,94.87
hotel_15,Hotel Sol y Luna,2.0,94.16
hotel_03,Hotel Brisas del Mar,2.0,359.24
hotel_02,Hotel Monte Verde,5.0,461.23
hotel_10,Gran Hotel Madrid,3.0,288.78
hotel_18,Hotel Vista Alegre,5.0,322.74
hotel_04,Hotel Camino del Sol,3.0,196.94
hotel_17,Hotel Rincón Sereno,1.0,70.28
hotel_06,Hotel Encanto Real,2.0,142.76
hotel_14,Hotel Los Almendros,5.0,405.54
hotel_08,Hotel Jardines del Rey,1.0,283.7
hotel_04,Hotel Camino del Sol,1.0,256.43
hotel_11,Hotel Torre Dorada,3.0,488.76
hotel_15,Hotel Sol y Luna,3.0,465.88
hotel_19,Hotel Costa Azul,4.0,299.09
hotel_20,Hotel Maravilla Real,3.0,485.74
hotel_20,Hotel Maravilla Real,1.0,349.44
hotel_02,Hotel Monte Verde,2.0,177.98
hotel_02,Hotel Monte Verde,3.0,223.32
hotel_18,Hotel Vista Alegre,5.0,171.01
hotel_10,Gran Hotel Madrid,5.0,78.19
hotel_18,Hotel Vista Alegre,5.0,104.51
hotel_07,Palacio del Sol,1.0,412.83
hotel_10,Gran Hotel Madrid,5.0,120.89
hotel_18,Hotel Vista Alegre,4.0,467.63
hotel_14,Hotel Los Almendros,5.0,105.54
hotel_10,Gran Hotel Madrid,1.0,462.58
hotel_19,Hotel Costa Azul,1.0,369.31
hotel_13,Hotel Luz de Madrid,3.0,310.86
hotel_04,Hotel Camino del Sol,2.0,134.03
hotel_19,Hotel Costa Azul,3.0,94.74
hotel_08,Hotel Jardines del Rey,5.0,191.19
hotel_03,Hotel Brisas del Mar,1.0,378.54
hotel_06,Hotel Encanto Real,4.0,122.8
hotel_12,Hotel Palacio Imperial,4.0,118.57
hotel_17,Hotel Rincón Sereno,2.0,365.06
hotel_03,Hotel Brisas del Mar,5.0,479.03
hotel_11,Hotel Torre Dorada,5.0,383.51
hotel_06,Hotel Encanto Real,5.0,202.8
hotel_03,Hotel Brisas del Mar,2.0,373.17
hotel_02,Hotel Monte Verde,2.0,161.06
hotel_04,Hotel Camino del Sol,3.0,139.2
hotel_09,Hotel Las Estrellas,1.0,290.62
hotel_13,Hotel Luz de Madrid,3.0,495.03
hotel_02,Hotel Monte Verde,4.0,190.56
hotel_19,Hotel Costa Azul,1.0,494.38
hotel_19,Hotel Costa Azul,1.0,374.74
hotel_07,Palacio del Sol,2.0,56.83
hotel_05,Hotel Puerta del Cielo,2.0,186.06
hotel_17,Hotel Rincón Sereno,5.0,259.23
hotel_17,Hotel Rincón Sereno,4.0,382.53
hotel_11,Hotel Torre Dorada,4.0,383.21
hotel_20,Hotel Maravilla Real,4.0,381.2
hotel_11,Hotel Torre Dorada,4.0,231.27
hotel_08,Hotel Jardines del Rey,3.0,85.03
hotel_05,Hotel Puerta del Cielo,5.0,360.94
hotel_12,Hotel Palacio Imperial,4.0,125.54
hotel_15,Hotel Sol y Luna,1.0,234.88
hotel_05,Hotel Puerta del Cielo,4.0,327.17
hotel_18,Hotel Vista Alegre,1.0,335.74
hotel_17,Hotel Rincón Sereno,1.0,447.95
hotel_03,Hotel Brisas del Mar,5.0,107.85
hotel_18,Hotel Vista Alegre,2.0,342.02
hotel_19,Hotel Costa Azul,2.0,413.68
hotel_13,Hotel Luz de Madrid,5.0,244.11
hotel_05,Hotel Puerta del Cielo,4.0,188.32
hotel_07,Palacio del Sol,5.0,269.47
hotel_07,Palacio del Sol,1.0,453.87
hotel_18,Hotel Vista Alegre,2.0,456.17
hotel_02,Hotel Monte Verde,3.0,272.61
hotel_09,Hotel Las Estrellas,4.0,230.28
hotel_09,Hotel Las Estrellas,3.0,231.43
hotel_05,Hotel Puerta del Cielo,4.0,291.97
hotel_12,Hotel Palacio Imperial,5.0,415.59
hotel_16,Hotel Mirador Real,1.0,334.45
hotel_16,Hotel Mirador Real,2.0,398.23
hotel_08,Hotel Jardines del Rey,4.0,248.69
hotel_04,Hotel Camino del Sol,4.0,178.96
hotel_06,Hotel Encanto Real,4.0,292.34
hotel_12,Hotel Palacio Imperial,2.0,382.91
hotel_11,Hotel Torre Dorada,4.0,258.63
hotel_03,Hotel Brisas del Mar,2.0,383.37
hotel_19,Hotel Costa Azul,1.0,361.22
hotel_14,Hotel Los Almendros,4.0,97.04
hotel_08,Hotel Jardines del Rey,3.0,104.4
hotel_12,Hotel Palacio Imperial,5.0,204.57
hotel_10,Gran Hotel Madrid,4.0,320.5
hotel_03,Hotel Brisas del Mar,3.0,333.9
hotel_06,Hotel Encanto Real,4.0,495.95
hotel_09,Hotel Las Estrellas,3.0,118.1
hotel_11,Hotel Torre Dorada,5.0,337.23
hotel_16,Hotel Mirador Real,1.0,360.78
hotel_09,Hotel Las Estrellas,3.0,404.64
hotel_05,Hotel Puerta del Cielo,5.0,274.12
hotel_13,Hotel Luz de Madrid,3.0,120.2
hotel_05,Hotel Puerta del Cielo,2.0,147.2
hotel_15,Hotel Sol y Luna,2.0,401.94
hotel_14,Hotel Los Almendros,3.0,82.77
hotel_09,Hotel Las Estrellas,4.0,68.87
hotel_20,Hotel Maravilla Real,4.0,375.87
hotel_03,Hotel Brisas del Mar,1.0,247.59
hotel_07,Palacio del Sol,5.0,496.08
hotel_15,Hotel Sol y Luna,4.0,76.63
hotel_11,Hotel Torre Dorada,4.0,228.62
hotel_02,Hotel Monte Verde,5.0,352.85
hotel_18,Hotel Vista Alegre,2.0,351.24
hotel_06,Hotel Encanto Real,1.0,458.13
hotel_09,Hotel Las Estrellas,1.0,410.16
hotel_10,Gran Hotel Madrid,3.0,271.24
hotel_07,Palacio del Sol,3.0,475.5
hotel_17,Hotel Rincón Sereno,5.0,321.02
hotel_14,Hotel Los Almendros,3.0,201.79
hotel_08,Hotel Jardines del Rey,3.0,355.42
hotel_10,Gran Hotel Madrid,3.0,64.75
