nombre_evento,url_evento,codigo_postal,direccion,horario,organizacion
Un hombre de verdad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a1db96cdd4f4910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,20:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Un hombre sin miedo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8207318cb1405910VgnVCM2000001f4a900aRCRD,28053,AVENIDA GLORIETAS 19,18:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}"
Un paseo por el folclore de España,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91e33d9181f54910VgnVCM1000001d4a900aRCRD,28037,CALLE SAN ROMAN DEL VALLE 8,19:00,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}"
Un paseo por el mar - Los Gorriones (Madrid),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9c44d9651884910VgnVCM2000001f4a900aRCRD,28009,AVENIDA MÉXICO 4,12:30,"{'organization-name': 'Teatro Municipal de Títeres. Parque de El Retiro', 'accesibility': '1'}"
Un regalo muy especial,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ff133d971394910VgnVCM1000001d4a900aRCRD,28028,CALLE MAESTRO ALONSO 6,18:00,"{'organization-name': 'Centro Sociocultural Maestro Alonso (Salamanca)', 'accesibility': '1'}"
"Una de Heroínas, Magos y Piratas",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b8966c5a1915910VgnVCM2000001f4a900aRCRD,,,18:00,
Una mirada a través del tiempo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2c423122abc4910VgnVCM1000001d4a900aRCRD,28022,CALLE MARIA SEVILLA DIAGO 15,,"{'organization-name': 'Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)', 'accesibility': '1,6'}"
Una tarde de saxofón al ritmo de jazz y bolero. Espinosax,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=00e0452eb56d4910VgnVCM1000001d4a900aRCRD,28045,CALLE CANARIAS 17,19:00,"{'organization-name': 'Centro Dotacional Integrado Arganzuela Ángel del Río', 'accesibility': '1'}"
Universo criaturas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecf0bc00c8fd4910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Uso de tecnología digital y lectura en la adolescencia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f859faa132464910VgnVCM1000001d4a900aRCRD,28036,CALLE MANUEL FERRERO 1,17:30,"{'organization-name': 'Biblioteca Pública Municipal Dámaso Alonso (Chamartín)', 'accesibility': '1,6'}"
UVNT ART FAIR 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff72c02a29964910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Valerosas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=282664926f415910VgnVCM1000001d4a900aRCRD,,,12:00,
Vecinos invasores,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=585ceb1eb9305910VgnVCM1000001d4a900aRCRD,28050,CALLE PRINCESA DE EBOLI 29,18:00,"{'organization-name': 'Biblioteca Pública Municipal María Lejárraga (Hortaleza)', 'accesibility': '1,6'}"
Ven a descubrir el mundo de los eSports,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e098ef6c9c305910VgnVCM2000001f4a900aRCRD,28045,PASEO CHOPERA 14,12:00,"{'organization-name': 'Casa del Lector', 'accesibility': '3'}"
Ven a descubrir el mundo de los eSports,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd5fc109a5305910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,12:00,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Vendrán los alienígenas y tendrán tus ojos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13229f45bf9e1910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 14,,"{'organization-name': 'Nave 10 Matadero. Creación Dramática Contemporánea', 'accesibility': '1,6'}"
"Veo, Veo, ¿Qué ves?",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0730a4fc9964910VgnVCM2000001f4a900aRCRD,,,18:00,"{'organization-name': 'Centro Cultural Zazuar (Villa de Vallecas)', 'accesibility': '1,6'}"
Verano en diciembre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=816c318cb1405910VgnVCM2000001f4a900aRCRD,28022,CALLE BOLTAÑA 27,19:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}"
"Verde, gris, negro",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f78c9d2436405910VgnVCM2000001f4a900aRCRD,28031,CALLE MANUEL VELEZ 10,,"{'organization-name': 'Centro Sociocultural Francisco Fatou (Villa de Vallecas)', 'accesibility': '1'}"
Versos para ti,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4df91bed4ff4910VgnVCM1000001d4a900aRCRD,28007,CALLE LUIS PEIDRO 2,19:00,"{'organization-name': 'Centro Cultural Las Californias (Retiro)', 'accesibility': '1'}"
Versos que quiero contarte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=744abd92ad305910VgnVCM1000001d4a900aRCRD,28009,PASEO COLOMBIA 1,19:00,"{'organization-name': 'Centro Cultural Casa de Vacas (Retiro)', 'accesibility': '1'}"
Vértigo (De entre los muertos),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f74464926f415910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,20:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Viaje a Chinchón y Colmenar de Oreja,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9feb66c5a1915910VgnVCM2000001f4a900aRCRD,,,,"{'organization-name': 'Centro Cultural Zazuar (Villa de Vallecas)', 'accesibility': '1,6'}"
Viaje de ida y vuelta,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f29948aceca4910VgnVCM1000001d4a900aRCRD,28023,CALLE FUENTE DEL REY 11,19:00,"{'organization-name': 'FUNDACIÓN FRAN DAUREL', 'accesibility': '0'}"
Viaje hasta el límite,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa9fe2fc6e6c1910VgnVCM1000001d4a900aRCRD,28012,CALLE PRINCIPE 25,,"{'organization-name': 'Teatro Español', 'accesibility': '1,6'}"
Viajero y giuardavía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1f753df3dba4910VgnVCM2000001f4a900aRCRD,28019,CALLE VERDAD 29,12:30,"{'organization-name': 'Centro Cultural Fernando Lázaro Carreter (Carabanchel)', 'accesibility': '1'}"
Viajero y Guardavía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91ba1050085a4910VgnVCM1000001d4a900aRCRD,28032,BULEVAR INDALECIO PRIETO 21,12:00,"{'organization-name': 'Centro Cultural Valdebernardo (Vicálvaro)', 'accesibility': '2'}"
Vicente Navarro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d3702a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,CALLE CONDE DUQUE 9,20:30,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}"
Vida del Palacio de Cibeles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df2b06e5faa72910VgnVCM1000001d4a900aRCRD,28014,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}"
Videoartistas contemporáneas: Susana de Sousa Dias,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=173f577981ff4910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,19:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Videoartistas contemporáneos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa3ddde200415910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Vientos del Eresma,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=90b05eabfe374910VgnVCM2000001f4a900aRCRD,28017,CALLE SANTA FELICIDAD 39,19:00,"{'organization-name': 'Centro Cultural la Elipa (Ciudad Lineal)', 'accesibility': '1'}"
"Villaverde Alto. Actuación Infantil, Concurso de Disfraces y Orquesta Crystal",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f232e655eaf4910VgnVCM1000001d4a900aRCRD,,,19:30,
Villaverde Alto. Desfile de Carnaval,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b70838dd54af4910VgnVCM2000001f4a900aRCRD,,,18:00,
Villaverde Alto. Pasacalles Entierro de la Sardina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4537ce6eb6ef4910VgnVCM1000001d4a900aRCRD,,,19:15,
Villaverde Bajo. Concurso de Disfraces y Pasacalles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87042e655eaf4910VgnVCM1000001d4a900aRCRD,,,17:30,
"Visita a la exposición permanente Maris Stella, un sueño de todos'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f745ce5179e61910VgnVCM1000001d4a900aRCRD,28026,CALLE DOCTOR TOLOSA LATOUR 16,,"{'organization-name': 'Centro de Educación Ambiental y Cultural Maris Stella (Usera)', 'accesibility': '1'}"
Visita a la exposición 'María Lejárraga: una voz en la sombra'. Biblioteca Nacional de España,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56bdb291e4bb4910VgnVCM2000001f4a900aRCRD,28034,CALLE MANRESA 1,10:30,"{'organization-name': 'Espacio de Igualdad Lucrecia Pérez. Fuencarral-El Pardo', 'accesibility': '1'}"
Visita a la Fundación María Cristina Masaveu Peterson,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a0c7f84b5394910VgnVCM1000001d4a900aRCRD,28053,CALLE SIERRA CARBONERA 74,11:15,"{'organization-name': 'Centro Sociocultural Aula de Aire Libre (Puente de Vallecas)', 'accesibility': '0'}"
Visita a Rascafría,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c86f5ec7f30d4910VgnVCM2000001f4a900aRCRD,,,,
Visita al Museo de Arte Contemporáneo del Ayuntamiento de Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37151dd9bc7a4910VgnVCM1000001d4a900aRCRD,28031,CALLE HONRUBIA 4,11:00,"{'organization-name': 'Espacio de Igualdad María Moliner. Villa de Vallecas', 'accesibility': '1'}"
Visita Guiada a la Catedral Ortodoxa Rusa de Santa María Magdalena,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5982386c0a794910VgnVCM1000001d4a900aRCRD,28021,CALLE MARIA MARTINEZ OVIOL 12,11:00,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}"
Visita guiada a la Quinta de los Molinos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6135ffd473384910VgnVCM1000001d4a900aRCRD,28009,PASEO FERNAN NUÑEZ 10,10:30,"{'organization-name': 'Aula ambiental La Cabaña del Retiro', 'accesibility': '1'}"
Visita guiada 'De la Villa a la Corte',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=892417c207374910VgnVCM2000001f4a900aRCRD,28004,CALLE BARCELO 4,11:00,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}"
Visitas a Matadero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3cc39a88fb5810VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Visitas a Matadero para grupos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aee08f9be116810VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Visitas dialogadas. Fuentesal Arenillas e Itziar Okariz «CARRUSEL»,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b3fba93a70e4910VgnVCM1000001d4a900aRCRD,28015,CALLE CONDE DUQUE 9,,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}"
Visitas guiadas a CentroCentro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9dbd981f4ab5810VgnVCM1000001d4a900aRCRD,28014,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}"
Visitas guiadas a las exposiciones de CentroCentro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da941a577f8f4910VgnVCM1000001d4a900aRCRD,28014,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}"
Visitas guiadas con música en directo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf7c23122abc4910VgnVCM1000001d4a900aRCRD,28014,CALLE ALAMEDA 15,,"{'organization-name': 'Espacio Cultural Serrería Belga', 'accesibility': '1'}"
Visitas guiadas con música en directo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5590d6fdb90d4910VgnVCM2000001f4a900aRCRD,28014,CALLE ALAMEDA 15,,"{'organization-name': 'Espacio Cultural Serrería Belga', 'accesibility': '1'}"
Visitas guiadas con música en directo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6390d6fdb90d4910VgnVCM2000001f4a900aRCRD,28014,CALLE ALAMEDA 15,,"{'organization-name': 'Espacio Cultural Serrería Belga', 'accesibility': '1'}"
Visita: Madrid amoroso,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3aee88b854d84910VgnVCM1000001d4a900aRCRD,28030,CALLE ARROYO BELINCOSO 9,10:00,"{'organization-name': 'Centro Sociocultural Eduardo Chillida (Moratalaz)', 'accesibility': '1'}"
Volveré a quererte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=274d948aceca4910VgnVCM1000001d4a900aRCRD,28023,TRAVESIA CA&amp;Ntilde;O 5,19:00,"{'organization-name': 'Centro Cultural Juan Genovés (Moncloa - Aravaca)', 'accesibility': '1'}"
VXIII Muestra de danza Miguel Marchán,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e5d33d971394910VgnVCM1000001d4a900aRCRD,28053,CALLE CONCEJO DE TEVERGA 1,19:00,"{'organization-name': 'Centro Cultural Lope de Vega (Puente de Vallecas)', 'accesibility': '1'}"
Webinario: Bulos y bichos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8434733a22fc3910VgnVCM1000001d4a900aRCRD,28011,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,12:00,"{'organization-name': 'Centro de Información y Educación Ambiental de Casa de Campo', 'accesibility': '1'}"
Webinario: Jardineros tradicionales de Madrid II,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d291733a22fc3910VgnVCM1000001d4a900aRCRD,28011,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,12:00,"{'organization-name': 'Centro de Información y Educación Ambiental de Casa de Campo', 'accesibility': '1'}"
Wikiesfera &gt; Aprendiendo a editar en Wikipedia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28be106762794910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 14,18:00,"{'organization-name': 'Medialab Matadero', 'accesibility': '1'}"
Wonka,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2bd318cb1405910VgnVCM2000001f4a900aRCRD,28022,CALLE BOLTAÑA 27,12:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}"
XII Torneo Escolar de Lectura en Público 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6063b1be42363910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
"Y tú, ¿cómo viajas?",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1647417016603910VgnVCM1000001d4a900aRCRD,28037,CALLE HERMANOS GARCIA NOBLEJAS 14,10:00,"{'organization-name': 'Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal)', 'accesibility': '1,6'}"
Yincana residuo cero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2aa71a577f8f4910VgnVCM1000001d4a900aRCRD,,,11:00,
Yincana: Gran Juego de los Duendes del bosque (especial familias),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=535578b05d18c810VgnVCM2000001f4a900aRCRD,28011,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,11:30,"{'organization-name': 'Centro de Información y Educación Ambiental de Casa de Campo', 'accesibility': '1'}"
Zarzuelas del norte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a27bd15c0bfe4910VgnVCM2000001f4a900aRCRD,28033,CALLE SANTA VIRGILIA 15,19:00,"{'organization-name': 'Centro Cultural Hortaleza', 'accesibility': '1'}"
Zorro y liebre salvan el bosque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e61d318cb1405910VgnVCM2000001f4a900aRCRD,28022,CALLE BOLTAÑA 27,12:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}"
"'El precio de la verdad', del autor Jesús Cintora",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e21e53eb0c915910VgnVCM2000001f4a900aRCRD,28024,CALLE GRANJA DE TORREHERMOSA 1,19:00,"{'organization-name': 'Biblioteca Pública Municipal Ángel González (Latina)', 'accesibility': '1,6'}"
"'1, 2, 3, ¿qué ves?",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75494d9651884910VgnVCM2000001f4a900aRCRD,28042,AVENIDA LOGROÑO 179,17:30,"{'organization-name': 'Biblioteca Pública Municipal Gloria Fuertes (Barajas)', 'accesibility': '1,6'}"
'Al ritmo de las manos',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=912cc9a484315910VgnVCM1000001d4a900aRCRD,28019,CALLE ISAAC ALBENIZ 1,17:00,"{'organization-name': 'Biblioteca Pública Municipal Ana María Matute (Carabanchel)', 'accesibility': '1,6'}"
'Alarrota': cuentacuentos y manualidad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f964bc6b7dbc4910VgnVCM1000001d4a900aRCRD,28022,CALLE MARIA SEVILLA DIAGO 15,18:00,"{'organization-name': 'Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)', 'accesibility': '1,6'}"
'Animalejos',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a1c5f33314d2910VgnVCM2000001f4a900aRCRD,28053,CALLE PUERTO DEL MONASTERIO 1,18:00,"{'organization-name': 'Biblioteca Pública Municipal Vallecas (Puente de Vallecas)', 'accesibility': '1,6'}"
'Animalitos y animalotes',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=edc673de8bcf2910VgnVCM1000001d4a900aRCRD,28053,AVENIDA GLORIETAS 19,18:00,"{'organization-name': 'Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)', 'accesibility': '1,6'}"
'Armado de Impaciencia' de Antonio Heras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d77bafdde0d4910VgnVCM2000001f4a900aRCRD,28053,CALLE PUERTO DEL MONASTERIO 1,19:00,"{'organization-name': 'Biblioteca Pública Municipal Vallecas (Puente de Vallecas)', 'accesibility': '1,6'}"
'Arrebato' de Iván Zulueta,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f225c33107704910VgnVCM1000001d4a900aRCRD,28005,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}"
'Caminito del Rey',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5746c1e9c12b4910VgnVCM1000001d4a900aRCRD,28042,AVENIDA LOGROÑO 179,19:00,"{'organization-name': 'Biblioteca Pública Municipal Gloria Fuertes (Barajas)', 'accesibility': '1,6'}"
'Ciclo de lecturas 'Jesús Urceloy',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=84b791bed4ff4910VgnVCM1000001d4a900aRCRD,28005,CALLE SAN JUSTO 5,12:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}"
